AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
us-east-1a,r5b.12xlarge,Windows,3.063,2021-04-15
us-east-1a,r5d.12xlarge,Windows,3.063,2021-04-15
us-east-1a,r5n.12xlarge,Windows,3.063,2021-04-15
us-east-1b,r5.12xlarge,Windows,3.063,2021-04-15
us-east-1b,r5a.12xlarge,Windows,3.063,2021-04-15
us-east-1b,r5ad.12xlarge,Windows,3.063,2021-04-15
us-east-1b,r5b.12xlarge,Windows,3.063,2021-04-15
us-east-1b,r5d.12xlarge,Windows,3.063,2021-04-15
us-east-1b,r5dn.12xlarge,Windows,3.063,2021-04-15
us-east-1b,r5n.12xlarge,Windows,3.063,2021-04-15
us-east-1c,r5.12xlarge,Windows,3.063,2021-04-15
us-east-1c,r5a.12xlarge,Windows,3.063,2021-04-15
us-east-1c,r5ad.12xlarge,Windows,3.063,2021-04-15
us-east-1c,r5d.12xlarge,Windows,3.063,2021-04-15
us-east-1c,r5dn.12xlarge,Windows,3.063,2021-04-15
us-east-1c,r5n.12xlarge,Windows,3.063,2021-04-15
us-east-1d,r5.12xlarge,Windows,3.063,2021-04-15
us-east-1d,r5a.12xlarge,Windows,3.063,2021-04-15
us-east-1d,r5ad.12xlarge,Windows,3.063,2021-04-15
us-east-1d,r5b.12xlarge,Windows,3.063,2021-04-15
us-east-1d,r5d.12xlarge,Windows,3.063,2021-04-15
us-east-1d,r5dn.12xlarge,Windows,3.063,2021-04-15
us-east-1d,r5n.12xlarge,Windows,3.063,2021-04-15
us-east-1f,r5.12xlarge,Windows,3.063,2021-04-15
us-east-1f,r5a.12xlarge,Windows,3.063,2021-04-15
us-east-1f,r5ad.12xlarge,Windows,3.063,2021-04-15
us-east-1f,r5d.12xlarge,Windows,3.063,2021-04-15
us-east-1f,r5dn.12xlarge,Windows,3.063,2021-04-15
us-east-1f,r5n.12xlarge,Windows,3.063,2021-04-15
eu-central-1a,g4dn.metal,Red Hat Enterprise Linux,3.064,2021-04-15
eu-central-1b,g4dn.metal,Red Hat Enterprise Linux,3.064,2021-04-15
ap-southeast-1b,m6g.metal,Linux/UNIX,3.072,2021-04-15
us-west-1a,c6gd.metal,Linux/UNIX,3.072,2021-04-15
us-west-1c,c6gd.metal,Linux/UNIX,3.072,2021-04-15
eu-west-1a,m5.12xlarge,Windows,3.0737,2021-04-15
eu-west-1a,m5a.12xlarge,Windows,3.0737,2021-04-15
eu-west-1a,m5ad.12xlarge,Windows,3.0737,2021-04-15
eu-west-1a,m5d.12xlarge,Windows,3.0737,2021-04-15
eu-west-1a,m5dn.12xlarge,Windows,3.0737,2021-04-15
eu-west-1a,m5n.12xlarge,Windows,3.0737,2021-04-15
eu-west-1a,m5zn.12xlarge,Windows,3.0737,2021-04-15
eu-west-1a,m5zn.metal,Windows,3.0737,2021-04-15
eu-west-1b,m5.12xlarge,Windows,3.0737,2021-04-15
eu-west-1b,m5a.12xlarge,Windows,3.0737,2021-04-15
eu-west-1b,m5d.12xlarge,Windows,3.0737,2021-04-15
eu-west-1b,m5dn.12xlarge,Windows,3.0737,2021-04-15
eu-west-1b,m5n.12xlarge,Windows,3.0737,2021-04-15
eu-west-1b,m5zn.12xlarge,Windows,3.0737,2021-04-15
eu-west-1b,m5zn.metal,Windows,3.0737,2021-04-15
eu-west-1c,m5.12xlarge,Windows,3.0737,2021-04-15
eu-west-1c,m5a.12xlarge,Windows,3.0737,2021-04-15
eu-west-1c,m5ad.12xlarge,Windows,3.0737,2021-04-15
eu-west-1c,m5d.12xlarge,Windows,3.0737,2021-04-15
eu-west-1c,m5dn.12xlarge,Windows,3.0737,2021-04-15
eu-west-1c,m5n.12xlarge,Windows,3.0737,2021-04-15
eu-west-1c,m5zn.12xlarge,Windows,3.0737,2021-04-15
eu-west-1c,m5zn.metal,Windows,3.0737,2021-04-15
ap-southeast-2a,m5.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2a,m5a.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2a,m5ad.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2a,m5d.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2a,m5zn.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2a,m5zn.metal,Windows,3.0763,2021-04-15
ap-southeast-2b,m5.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2b,m5a.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2b,m5ad.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2b,m5d.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2c,m5.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2c,m5a.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2c,m5ad.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2c,m5d.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2c,m5zn.12xlarge,Windows,3.0763,2021-04-15
ap-southeast-2c,m5zn.metal,Windows,3.0763,2021-04-15
ap-southeast-1a,c5a.24xlarge,Linux/UNIX,3.0793,2021-04-15
eu-central-1a,r5.12xlarge,Windows,3.0833,2021-04-15
eu-central-1a,r5a.12xlarge,Windows,3.0833,2021-04-15
eu-central-1a,r5ad.12xlarge,Windows,3.0833,2021-04-15
eu-central-1a,r5b.12xlarge,Windows,3.0833,2021-04-15
eu-central-1a,r5d.12xlarge,Windows,3.0833,2021-04-15
eu-central-1a,r5dn.12xlarge,Windows,3.0833,2021-04-15
eu-central-1a,r5n.12xlarge,Windows,3.0833,2021-04-15
eu-central-1b,r5.12xlarge,Windows,3.0833,2021-04-15
eu-central-1b,r5a.12xlarge,Windows,3.0833,2021-04-15
eu-central-1b,r5ad.12xlarge,Windows,3.0833,2021-04-15
eu-central-1b,r5b.12xlarge,Windows,3.0833,2021-04-15
eu-central-1b,r5d.12xlarge,Windows,3.0833,2021-04-15
eu-central-1b,r5dn.12xlarge,Windows,3.0833,2021-04-15
eu-central-1b,r5n.12xlarge,Windows,3.0833,2021-04-15
eu-central-1c,r5.12xlarge,Windows,3.0833,2021-04-15
eu-central-1c,r5a.12xlarge,Windows,3.0833,2021-04-15
eu-central-1c,r5ad.12xlarge,Windows,3.0833,2021-04-15
eu-central-1c,r5b.12xlarge,Windows,3.0833,2021-04-15
eu-central-1c,r5d.12xlarge,Windows,3.0833,2021-04-15
eu-central-1c,r5dn.12xlarge,Windows,3.0833,2021-04-15
eu-central-1c,r5n.12xlarge,Windows,3.0833,2021-04-15
eu-central-1a,g4dn.metal,SUSE Linux,3.084,2021-04-15
eu-central-1b,g4dn.metal,SUSE Linux,3.084,2021-04-15
ap-northeast-1c,inf1.24xlarge,Linux/UNIX,3.0852,2021-04-15
ap-northeast-1a,r5.12xlarge,Windows,3.0862,2021-04-14
ap-northeast-1a,r5a.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1a,r5ad.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1a,r5b.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1a,r5d.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1a,r5dn.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1a,r5n.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1c,r5.12xlarge,Windows,3.0862,2021-04-14
ap-northeast-1c,r5a.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1c,r5b.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1c,r5d.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1c,r5dn.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1c,r5n.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1d,r5.12xlarge,Windows,3.0862,2021-04-14
ap-northeast-1d,r5a.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1d,r5ad.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1d,r5d.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1d,r5dn.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-1d,r5n.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-3a,r5.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-3a,r5d.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-3b,r5.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-3b,r5d.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-3c,r5.12xlarge,Windows,3.0862,2021-04-15
ap-northeast-3c,r5d.12xlarge,Windows,3.0862,2021-04-15
eu-west-2c,d2.4xlarge,Linux/UNIX,3.087,2021-04-15
ca-central-1b,r5.metal,Red Hat Enterprise Linux,3.0913,2021-04-15
ca-central-1b,r5.metal,SUSE Linux,3.1113,2021-04-15
eu-west-1a,r5.12xlarge,Windows,3.1149,2021-04-15
eu-west-1a,r5a.12xlarge,Windows,3.1149,2021-04-15
eu-west-1a,r5ad.12xlarge,Windows,3.1149,2021-04-15
eu-west-1a,r5d.12xlarge,Windows,3.1149,2021-04-15
eu-west-1a,r5dn.12xlarge,Windows,3.1149,2021-04-15
eu-west-1a,r5n.12xlarge,Windows,3.1149,2021-04-15
eu-west-1b,r5.12xlarge,Windows,3.1149,2021-04-15
eu-west-1b,r5a.12xlarge,Windows,3.1149,2021-04-15
eu-west-1b,r5ad.12xlarge,Windows,3.1149,2021-04-15
eu-west-1b,r5d.12xlarge,Windows,3.1149,2021-04-15
eu-west-1b,r5dn.12xlarge,Windows,3.1149,2021-04-15
eu-west-1b,r5n.12xlarge,Windows,3.1149,2021-04-15
eu-west-1c,r5.12xlarge,Windows,3.1149,2021-04-15
eu-west-1c,r5a.12xlarge,Windows,3.1149,2021-04-15
eu-west-1c,r5ad.12xlarge,Windows,3.1149,2021-04-15
eu-west-1c,r5d.12xlarge,Windows,3.1149,2021-04-15
eu-west-1c,r5dn.12xlarge,Windows,3.1149,2021-04-15
eu-west-1c,r5n.12xlarge,Windows,3.1149,2021-04-15
ap-southeast-2a,r5.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2a,r5a.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2a,r5ad.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2a,r5d.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2b,r5.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2b,r5a.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2b,r5ad.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2b,r5d.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2c,r5.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2c,r5a.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2c,r5ad.12xlarge,Windows,3.1176,2021-04-15
ap-southeast-2c,r5d.12xlarge,Windows,3.1176,2021-04-15
ap-northeast-1c,c6gd.metal,Linux/UNIX,3.136,2021-04-15
ap-northeast-1a,g4dn.metal,Linux/UNIX,3.1686,2021-04-15
us-west-2b,r5.16xlarge,Linux/UNIX,3.1775,2021-04-15
eu-west-3b,m5a.12xlarge,Windows,3.1819,2021-04-15
ap-southeast-2b,g4dn.metal,Red Hat Enterprise Linux,3.1822,2021-04-15
eu-central-1b,p2.8xlarge,Linux/UNIX,3.1824,2021-04-15
eu-west-2c,d2.4xlarge,SUSE Linux,3.187,2021-04-15
sa-east-1a,c5.12xlarge,Windows,3.187,2021-04-15
sa-east-1a,c5a.12xlarge,Windows,3.187,2021-04-15
sa-east-1a,c5ad.12xlarge,Windows,3.187,2021-04-15
sa-east-1a,c5d.12xlarge,Windows,3.187,2021-04-15
sa-east-1b,c5.12xlarge,Windows,3.187,2021-04-15
sa-east-1b,c5a.12xlarge,Windows,3.187,2021-04-15
sa-east-1b,c5ad.12xlarge,Windows,3.187,2021-04-15
sa-east-1b,c5d.12xlarge,Windows,3.187,2021-04-15
sa-east-1c,c5.12xlarge,Windows,3.187,2021-04-15
sa-east-1c,c5a.12xlarge,Windows,3.187,2021-04-15
sa-east-1c,c5d.12xlarge,Windows,3.187,2021-04-15
ap-southeast-1b,m6g.metal,Red Hat Enterprise Linux,3.202,2021-04-15
us-west-1a,c6gd.metal,Red Hat Enterprise Linux,3.202,2021-04-15
us-west-1c,c6gd.metal,Red Hat Enterprise Linux,3.202,2021-04-15
ap-southeast-2b,g4dn.metal,SUSE Linux,3.2022,2021-04-15
ap-southeast-1a,c5a.24xlarge,Red Hat Enterprise Linux,3.2093,2021-04-15
ap-northeast-1a,d3.8xlarge,Windows,3.21,2021-04-15
ap-northeast-1c,d3.8xlarge,Windows,3.21,2021-04-15
us-west-1a,i2.8xlarge,Windows,3.2126,2021-04-15
us-west-1c,i2.8xlarge,Windows,3.2126,2021-04-15
ap-northeast-1c,inf1.24xlarge,Red Hat Enterprise Linux,3.2152,2021-04-15
eu-west-2c,d2.4xlarge,Red Hat Enterprise Linux,3.217,2021-04-15
ap-south-1a,m5ad.24xlarge,Linux/UNIX,3.221,2021-04-15
ap-southeast-1b,m6g.metal,SUSE Linux,3.222,2021-04-15
us-west-1a,c6gd.metal,SUSE Linux,3.222,2021-04-15
us-west-1c,c6gd.metal,SUSE Linux,3.222,2021-04-15
ap-southeast-1a,c5a.24xlarge,SUSE Linux,3.2293,2021-04-15
us-east-1a,m5n.metal,Linux/UNIX,3.2306,2021-04-15
ap-southeast-2a,c6gd.metal,Linux/UNIX,3.232,2021-04-15
eu-west-3b,m5a.16xlarge,Linux/UNIX,3.232,2021-04-15
ap-northeast-1c,inf1.24xlarge,SUSE Linux,3.2352,2021-04-15
sa-east-1a,m5.12xlarge,Windows,3.2359,2021-04-15
sa-east-1a,m5a.12xlarge,Windows,3.2359,2021-04-15
sa-east-1a,m5ad.12xlarge,Windows,3.2359,2021-04-15
sa-east-1a,m5d.12xlarge,Windows,3.2359,2021-04-15
sa-east-1a,m5zn.12xlarge,Windows,3.2359,2021-04-15
sa-east-1a,m5zn.metal,Windows,3.2359,2021-04-15
sa-east-1b,m5.12xlarge,Windows,3.2359,2021-04-15
sa-east-1b,m5a.12xlarge,Windows,3.2359,2021-04-15
sa-east-1b,m5d.12xlarge,Windows,3.2359,2021-04-15
sa-east-1b,m5zn.12xlarge,Windows,3.2359,2021-04-15
sa-east-1b,m5zn.metal,Windows,3.2359,2021-04-15
sa-east-1c,m5.12xlarge,Windows,3.2359,2021-04-15
sa-east-1c,m5a.12xlarge,Windows,3.2359,2021-04-15
sa-east-1c,m5ad.12xlarge,Windows,3.2359,2021-04-15
sa-east-1c,m5d.12xlarge,Windows,3.2359,2021-04-15
us-east-1a,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-east-1a,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-east-1b,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-east-1b,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-east-1c,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-east-1c,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-east-1d,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-east-1d,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-east-1f,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-east-1f,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-east-2a,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-east-2a,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-east-2b,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-east-2b,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-east-2c,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-east-2c,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-west-2a,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-west-2a,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-west-2b,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-west-2b,i3en.metal,Linux/UNIX,3.2544,2021-04-15
us-west-2c,i3en.24xlarge,Linux/UNIX,3.2544,2021-04-15
us-west-2c,i3en.metal,Linux/UNIX,3.2544,2021-04-15
ap-northeast-1c,c6gd.metal,Red Hat Enterprise Linux,3.266,2021-04-15
eu-central-1b,p2.8xlarge,SUSE Linux,3.2824,2021-04-15
ap-southeast-1a,g4dn.metal,Linux/UNIX,3.2844,2021-04-15
ap-southeast-1b,g4dn.metal,Linux/UNIX,3.2844,2021-04-15
sa-east-1a,r5.12xlarge,Windows,3.2849,2021-04-15
sa-east-1a,r5a.12xlarge,Windows,3.2849,2021-04-15
sa-east-1a,r5ad.12xlarge,Windows,3.2849,2021-04-15
sa-east-1a,r5d.12xlarge,Windows,3.2849,2021-04-15
sa-east-1b,r5.12xlarge,Windows,3.2849,2021-04-15
sa-east-1b,r5d.12xlarge,Windows,3.2849,2021-04-15
sa-east-1c,r5.12xlarge,Windows,3.2849,2021-04-15
sa-east-1c,r5a.12xlarge,Windows,3.2849,2021-04-15
sa-east-1c,r5ad.12xlarge,Windows,3.2849,2021-04-15
sa-east-1c,r5d.12xlarge,Windows,3.2849,2021-04-15
ap-northeast-1c,c6gd.metal,SUSE Linux,3.286,2021-04-15
ap-northeast-1a,g4dn.metal,Red Hat Enterprise Linux,3.2986,2021-04-15
ap-northeast-1a,i2.8xlarge,Windows,3.3002,2021-04-14
ap-northeast-1c,i2.8xlarge,Windows,3.3002,2021-04-14
us-west-2b,r5.16xlarge,Red Hat Enterprise Linux,3.3075,2021-04-15
eu-central-1b,p2.8xlarge,Red Hat Enterprise Linux,3.3124,2021-04-15
us-east-1c,r5d.24xlarge,Linux/UNIX,3.3135,2021-04-15
ap-northeast-1a,g4dn.metal,SUSE Linux,3.3186,2021-04-15
us-west-2b,r5.16xlarge,SUSE Linux,3.3275,2021-04-15
eu-north-1a,d2.8xlarge,Windows,3.3312,2021-04-15
eu-north-1b,d2.8xlarge,Windows,3.3312,2021-04-15
eu-north-1c,d2.8xlarge,Windows,3.3312,2021-04-15
ap-south-1a,m5ad.24xlarge,Red Hat Enterprise Linux,3.351,2021-04-15
us-east-1a,m5n.metal,Red Hat Enterprise Linux,3.3606,2021-04-15
ap-southeast-2a,c6gd.metal,Red Hat Enterprise Linux,3.362,2021-04-15
eu-west-3b,m5a.16xlarge,Red Hat Enterprise Linux,3.362,2021-04-15
ap-south-1a,m5ad.24xlarge,SUSE Linux,3.371,2021-04-15
us-east-1a,m5n.metal,SUSE Linux,3.3806,2021-04-15
us-east-1a,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-east-1b,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-east-1c,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-east-1d,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-east-1f,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-east-2a,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-east-2b,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-east-2c,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-west-2a,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-west-2b,g4dn.12xlarge,Windows,3.3816,2021-04-15
us-west-2c,g4dn.12xlarge,Windows,3.3816,2021-04-15
ap-southeast-2a,c6gd.metal,SUSE Linux,3.382,2021-04-15
eu-west-3b,m5a.16xlarge,SUSE Linux,3.382,2021-04-15
us-east-1a,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1a,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1b,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1b,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1c,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1c,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1d,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1d,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1f,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-1f,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-2a,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-2a,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-2b,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-2b,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-2c,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-east-2c,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-west-2a,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-west-2a,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-west-2b,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-west-2b,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-west-2c,i3en.24xlarge,Red Hat Enterprise Linux,3.3844,2021-04-15
us-west-2c,i3en.metal,Red Hat Enterprise Linux,3.3844,2021-04-15
us-west-2d,r5ad.24xlarge,Linux/UNIX,3.3871,2021-04-15
eu-central-1a,i2.8xlarge,Windows,3.3926,2021-04-15
eu-central-1b,i2.8xlarge,Windows,3.3926,2021-04-15
us-east-1a,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-east-1a,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-east-1b,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-east-1b,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-east-1c,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-east-1c,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-east-1d,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-east-1d,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-east-1f,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-east-1f,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-east-2a,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-east-2a,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-east-2b,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-east-2b,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-east-2c,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-east-2c,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-west-2a,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-west-2a,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-west-2b,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-west-2b,i3en.metal,SUSE Linux,3.4044,2021-04-15
us-west-2c,i3en.24xlarge,SUSE Linux,3.4044,2021-04-15
us-west-2c,i3en.metal,SUSE Linux,3.4044,2021-04-15
sa-east-1c,m5.24xlarge,Linux/UNIX,3.4106,2021-04-15
eu-north-1a,i3en.24xlarge,Linux/UNIX,3.4128,2021-04-15
eu-north-1b,i3en.24xlarge,Linux/UNIX,3.4128,2021-04-15
eu-north-1c,i3en.24xlarge,Linux/UNIX,3.4128,2021-04-15
ap-southeast-1a,g4dn.metal,Red Hat Enterprise Linux,3.4144,2021-04-15
ap-southeast-1b,g4dn.metal,Red Hat Enterprise Linux,3.4144,2021-04-15
ap-southeast-1a,g4dn.metal,SUSE Linux,3.4344,2021-04-15
ap-southeast-1b,g4dn.metal,SUSE Linux,3.4344,2021-04-15
us-east-1c,r5d.24xlarge,Red Hat Enterprise Linux,3.4435,2021-04-15
eu-north-1a,g4dn.12xlarge,Windows,3.453,2021-04-15
eu-north-1c,g4dn.12xlarge,Windows,3.453,2021-04-15
us-east-1c,r5d.24xlarge,SUSE Linux,3.4635,2021-04-15
ap-northeast-1a,r5a.24xlarge,Linux/UNIX,3.4637,2021-04-15
us-east-1a,x1e.8xlarge,Windows,3.4736,2021-04-15
us-east-1b,x1e.8xlarge,Windows,3.4736,2021-04-15
us-east-1c,x1e.8xlarge,Windows,3.4736,2021-04-15
us-east-1d,x1e.8xlarge,Windows,3.4736,2021-04-15
us-east-2a,x1e.8xlarge,Windows,3.4736,2021-04-15
us-east-2b,x1e.8xlarge,Windows,3.4736,2021-04-15
us-west-2a,x1e.8xlarge,Windows,3.4736,2021-04-15
us-west-2b,x1e.8xlarge,Windows,3.4736,2021-04-15
ap-northeast-1c,g4ad.8xlarge,Windows,3.476,2021-04-15
ca-central-1a,d2.8xlarge,Windows,3.4776,2021-04-15
ca-central-1b,d2.8xlarge,Windows,3.4776,2021-04-15
ap-south-1a,g4dn.12xlarge,Windows,3.4998,2021-04-15
ap-south-1b,g4dn.12xlarge,Windows,3.4998,2021-04-15
eu-west-2a,d2.8xlarge,Windows,3.5082,2021-04-15
eu-west-2b,d2.8xlarge,Windows,3.5082,2021-04-15
eu-west-3a,d2.8xlarge,Windows,3.5088,2021-04-15
eu-west-3b,d2.8xlarge,Windows,3.5088,2021-04-15
eu-west-3c,d2.8xlarge,Windows,3.5088,2021-04-15
sa-east-1c,m5.24xlarge,SUSE Linux,3.5106,2021-04-15
ca-central-1a,g4dn.12xlarge,Windows,3.5109,2021-04-15
ca-central-1b,g4dn.12xlarge,Windows,3.5109,2021-04-15
ap-northeast-2a,p2.8xlarge,Linux/UNIX,3.516,2021-04-15
ap-northeast-2c,p2.8xlarge,Linux/UNIX,3.516,2021-04-15
eu-west-1a,g4dn.12xlarge,Windows,3.5166,2021-04-15
eu-west-1b,g4dn.12xlarge,Windows,3.5166,2021-04-15
eu-west-1c,g4dn.12xlarge,Windows,3.5166,2021-04-15
us-west-2d,r5ad.24xlarge,Red Hat Enterprise Linux,3.5171,2021-04-15
us-west-1a,d2.8xlarge,Windows,3.531,2021-04-15
us-west-1c,d2.8xlarge,Windows,3.531,2021-04-15
ca-central-1b,r6g.metal,Linux/UNIX,3.5328,2021-04-14
ap-south-1a,x1e.8xlarge,Windows,3.536,2021-04-15
ap-south-1b,x1e.8xlarge,Windows,3.536,2021-04-15
us-west-2d,r5ad.24xlarge,SUSE Linux,3.5371,2021-04-15
sa-east-1c,m5.24xlarge,Red Hat Enterprise Linux,3.5406,2021-04-15
eu-north-1a,i3en.24xlarge,Red Hat Enterprise Linux,3.5428,2021-04-15
eu-north-1b,i3en.24xlarge,Red Hat Enterprise Linux,3.5428,2021-04-15
eu-north-1c,i3en.24xlarge,Red Hat Enterprise Linux,3.5428,2021-04-15
us-east-1a,z1d.12xlarge,Windows,3.5472,2021-04-15
us-east-1a,z1d.metal,Windows,3.5472,2021-04-15
us-east-1b,z1d.12xlarge,Windows,3.5472,2021-04-15
us-east-1b,z1d.metal,Windows,3.5472,2021-04-15
us-east-1c,z1d.12xlarge,Windows,3.5472,2021-04-15
us-east-1c,z1d.metal,Windows,3.5472,2021-04-15
us-east-1d,z1d.12xlarge,Windows,3.5472,2021-04-15
us-east-1d,z1d.metal,Windows,3.5472,2021-04-15
us-east-1f,z1d.12xlarge,Windows,3.5472,2021-04-15
us-east-1f,z1d.metal,Windows,3.5472,2021-04-15
us-east-2a,z1d.12xlarge,Windows,3.5472,2021-04-15
us-east-2a,z1d.metal,Windows,3.5472,2021-04-15
us-east-2b,z1d.12xlarge,Windows,3.5472,2021-04-15
us-east-2b,z1d.metal,Windows,3.5472,2021-04-15
us-west-2a,z1d.12xlarge,Windows,3.5472,2021-04-15
us-west-2a,z1d.metal,Windows,3.5472,2021-04-15
us-west-2b,z1d.12xlarge,Windows,3.5472,2021-04-15
us-west-2b,z1d.metal,Windows,3.5472,2021-04-15
us-west-2c,z1d.12xlarge,Windows,3.5472,2021-04-15
